ADD_UID,UNIT_DESIGNATOR,UNIT_NUMBER_PREFIX,UNIT_NUMBER,UNIT_NUMBER_SUFFIX,SITE_NAME,SUPER_FULL_SITE_DESCRIPTOR,CIVIC_NUMBER,CIVIC_NUMBER_SUFFIX,STREET_NAME,STREET_TYPE,IS_STREET_TYPE_PREFIX,STREET_DIRECTION,IS_STREET_DIRECTION_PREFIX,LOCALITY,LOCALITY_DESCRIPTOR,POSTAL_CODE,PROVINCE_CODE,STATUS,IS_OFFICIAL_ADDRESS,IS_PRIMARY,BLDG_UID,ADDRESS_DESCRIPTOR,SITE_POINT_DESCRIPTOR,FOOTPRINT_DESCRIPTOR,FOOTPRINT_ID,IS_NON_CIVIC_ADDRESS,NARRITIVE_LOCATION,IS_MAILING_ADDRESS,MAIL_PROVIDER,IS_ANNUNCIATOR,NUM_OF_UNITS,NEIGHBOURHOOD,ADDRESS_NOTES,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,PARENT_UID,FULL_ADDRESS
VAD10638,,,,,Fairview Crescent Residence (Unit 22),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2645,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211847,VAD11161,2645 Fairview Crescent
VAD10721,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 1 -- Acadia Park & Fairview Crescent Residence,5620,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C7,BC,Current,1,0,VBL10259,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211847,VAD11160,5620 Montgomery Place
VAD10723,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 2 -- Acadia Park & Fairview Crescent Residence,2654,,Tennis,Crescent,0,,0,Vancouver,Municipality,V6T 2E1,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211847,VAD11159,2654 Tennis Crescent
VAD10727,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 1 -- Acadia Park & Fairview Crescent Residence,5627,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C8,BC,Current,1,0,VBL10259,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211847,VAD11160,5627 Montgomery Place
VAD10457,,,,,Fairview Crescent Residence (Unit 31),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2656,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211847,VAD11162,2656 Fairview Crescent
VAD10458,,,,,Fairview Crescent Residence (Unit 31),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2660,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211847,VAD11162,2660 Fairview Crescent
VAD10728,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 1 -- Acadia Park & Fairview Crescent Residence,5604,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 2C2,BC,Current,1,0,VBL10259,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211847,VAD11160,5604 Yalta Place
VAD10459,,,,,Fairview Crescent Residence (Unit 30),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2644,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211848,VAD11162,2644 Fairview Crescent
VAD10231,,,,,Fairview Crescent Residence (Unit 31),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2658,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211848,VAD11162,2658 Fairview Crescent
VAD10232,,,,,Fairview Crescent Residence (Unit 32),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2674,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211848,VAD11162,2674 Fairview Crescent
VAD11024,,,,,Library PARC@UBC,,6049,,Nurseries,Road,0,,0,Vancouver,Municipality,V6T 1W5,BC,Current,1,1,VBL10351,CampusBuilding,FrontDoor,Building,VBL10351,0,,1,,1,0,Academic,,,,PLAN,20200417211910,,6049 Nurseries Road
VAD10672,,,,,Fairview Crescent Residence (Unit 27),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2616,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211910,VAD11162,2616 Fairview Crescent
VAD10669,,,,,Fairview Crescent Residence (Unit 26),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2612,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211910,VAD11162,2612 Fairview Crescent
VAD10670,,,,,Fairview Crescent Residence (Unit 26) ,Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2604,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211910,VAD11162,2604 Fairview Crescent
VAD10674,,,,,Fairview Crescent Residence (Unit 27),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2620,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211910,VAD11162,2620 Fairview Crescent
VAD10812,,,,,Axis,,6090,,Iona,Drive,0,,0,Vancouver,Municipality,V6T 0B6,BC,Current,1,1,VBL10314,NeighbourhoodBldg,FrontDoor,Building,VBL10314,0,,1,CanadaPost,,174,Chancellor Place,,,,PLAN,20200417211910,,6090 Iona Drive
VAD10101,,,,,Pine House,,3588,,Ross,Drive,0,,0,Vancouver,Municipality,V6S 0K3,BC,Current,1,1,VBL10321,NeighbourhoodBldg,FrontDoor,Building,VBL10321,0,,1,CanadaPost,,93,Wesbrook Place,,,,PLAN,20200417211910,,3588 Ross Drive
VAD10671,,,,,Fairview Crescent Residence (Unit 28),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2630,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211910,VAD11162,2630 Fairview Crescent
VAD10673,,,,,Fairview Crescent Residence (Unit 28),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2632,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211911,VAD11162,2632 Fairview Crescent
VAD10490,,,,,Allard Hall,,1822,,East,Mall,0,,0,Vancouver,Municipality,V6T 1Z1,BC,Current,1,1,VBL10104,CampusBuilding,FrontDoor,Building,VBL10104,0,,1,,1,0,Academic,,,,PLAN,20200417211911,,1822 East Mall
VAD10607,,,,,Fairview Crescent Residence (Unit 18),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2681,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211911,VAD11161,2681 Fairview Crescent
VAD10435,,,,,St Mark's Duplex (8B),,5908,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 0A1,BC,Current,1,0,VBL10279,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,PLAN,20200417211931,,5908 Chancellor Boulevard
VAD10869,,,,,Acadia Park Presidents Row (102A),Acadia Park Presidents Row -- Acadia Park & Fairview Crescent Residence,5529,,Presidents,Row,0,,0,Vancouver,Municipality,V6T 1L5,BC,Current,1,0,VBL10295,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211931,VAD11167,5529 Presidents Row
VAD10866,,,,,Acadia Park Presidents Row (101E),Acadia Park Presidents Row -- Acadia Park & Fairview Crescent Residence,5505,,Presidents,Row,0,,0,Vancouver,Municipality,V6T 1L5,BC,Current,1,0,VBL10295,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211931,VAD11167,5505 Presidents Row
VAD10867,,,,,Acadia Park Presidents Row (101F),Acadia Park Presidents Row -- Acadia Park & Fairview Crescent Residence,5503,,Presidents,Row,0,,0,Vancouver,Municipality,V6T 1L5,BC,Current,1,0,VBL10295,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211931,VAD11167,5503 Presidents Row
VAD10870,,,,,Acadia Park Presidents Row (102B),Acadia Park Presidents Row -- Acadia Park & Fairview Crescent Residence,5527,,Presidents,Row,0,,0,Vancouver,Municipality,V6T 1L5,BC,Current,1,0,VBL10295,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211931,VAD11167,5527 Presidents Row
VAD10444,,,,,Stirling House - Townhouse,Stirling House,6068,,Iona,Drive,0,,0,Vancouver,Municipality,V6T 0A4,BC,Current,1,0,VBL10289,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,PLAN,20200417211931,VAD10442,6068 Iona Drive
VAD10871,,,,,Acadia Park Presidents Row (102C),Acadia Park Presidents Row -- Acadia Park & Fairview Crescent Residence,5525,,Presidents,Row,0,,0,Vancouver,Municipality,V6T 1L5,BC,Current,1,0,VBL10295,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211931,VAD11167,5525 Presidents Row
VAD10872,,,,,Acadia Park Presidents Row (102D),Acadia Park Presidents Row -- Acadia Park & Fairview Crescent Residence,5523,,Presidents,Row,0,,0,Vancouver,Municipality,V6T 1L5,BC,Current,1,0,VBL10295,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211932,VAD11167,5523 Presidents Row
VAD10873,,,,,Acadia Park Presidents Row (102E),Acadia Park Presidents Row -- Acadia Park & Fairview Crescent Residence,5521,,Presidents,Row,0,,0,Vancouver,Municipality,V6T 1L5,BC,Current,1,0,VBL10295,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211932,VAD11167,5521 Presidents Row
VAD10874,,,,,Acadia Park Presidents Row (102F),Acadia Park Presidents Row -- Acadia Park & Fairview Crescent Residence,5519,,Presidents,Row,0,,0,Vancouver,Municipality,V6T 1L5,BC,Current,1,0,VBL10295,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211932,VAD11167,5519 Presidents Row
VAD10875,,,,,Acadia Park Presidents Row (102G),Acadia Park Presidents Row -- Acadia Park & Fairview Crescent Residence,5517,,Presidents,Row,0,,0,Vancouver,Municipality,V6T 1L5,BC,Current,1,0,VBL10295,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211932,VAD11167,5517 Presidents Row
VAD10711,,,,,Child Care Services - Little Goslings/Coho,,5590,,Osoyoos,Crescent,0,,0,Vancouver,Municipality,V6T 2E6,BC,Current,1,1,VBL10274,CampusBuilding,FrontDoor,Building,VBL10274,0,,1,,,0,Academic,,,,PLAN,20200417211955,,5590 Osoyoos Crescent
VAD10714,,,,,Child Care Services - Summer of 73/Lilliput,,5690,,Osoyoos,Crescent,0,,0,Vancouver,Municipality,V6T 2E6,BC,Current,1,1,VBL10141,CampusBuilding,FrontDoor,Building,VBL10141,0,,1,,,0,Academic,,,,PLAN,20200417211955,,5690 Osoyoos Crescent
VAD10002,,,,,Hawthorn Green (A2),,6356,,Hawthorn,Lane,0,,0,Vancouver,Municipality,V6T 2J6,BC,Current,1,0,VBL10144,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211955,,6356 Hawthorn Lane
VAD10568,,,,,Fairview Crescent Residence (Unit 10),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2802,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211955,VAD11162,2802 Fairview Crescent
VAD10569,,,,,Fairview Crescent Residence (Unit 10),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2800,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211956,VAD11162,2800 Fairview Crescent
VAD10589,,,,,Fairview Crescent Residence (Unit 30),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2646,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211956,VAD11162,2646 Fairview Crescent
VAD10461,,,,,Fairview Crescent Residence (Unit 29),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2638,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211956,VAD11162,2638 Fairview Crescent
VAD10462,,,,,Fairview Crescent Residence (Unit 29),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2636,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211956,VAD11162,2636 Fairview Crescent
VAD10464,,,,,Fairview Crescent Residence (Unit 29),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2640,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211956,VAD11162,2640 Fairview Crescent
VAD10004,,,,,Hawthorn Green (B2),,6346,,Hawthorn,Lane,0,,0,Vancouver,Municipality,V6T 2J6,BC,Current,1,0,VBL10144,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211956,,6346 Hawthorn Lane
VAD10005,,,,,Hawthorn Green (C2),,6336,,Hawthorn,Lane,0,,0,Vancouver,Municipality,V6T 2J6,BC,Current,1,0,VBL10144,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211956,,6336 Hawthorn Lane
VAD10006,,,,,Hawthorn Green (C1),,6338,,Hawthorn,Lane,0,,0,Vancouver,Municipality,V6T 2J6,BC,Current,1,0,VBL10144,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211956,,6338 Hawthorn Lane
VAD10748,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 2 -- Acadia Park & Fairview Crescent Residence,2626,,Tennis,Crescent,0,,0,Vancouver,Municipality,V6T 2E1,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211956,VAD11159,2626 Tennis Crescent
VAD10007,,,,,Hawthorn Green (D1),,6332,,Hawthorn,Lane,0,,0,Vancouver,Municipality,V6T 2J6,BC,Current,1,0,VBL10144,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211957,,6332 Hawthorn Lane
VAD10712,,,,,Child Care Services - Little Raven/Pacific Spirit,,5580,,Osoyoos,Crescent,0,,0,Vancouver,Municipality,V6T 2E6,BC,Current,1,1,VBL10275,CampusBuilding,FrontDoor,Building,VBL10275,0,,1,,,0,Academic,,,,PLAN,20200417211957,,5580 Osoyoos Crescent
VAD10190,,,,,Nine on the Park (7),,6286,,Eagles,Drive,0,,0,Vancouver,Municipality,V6T 0A3,BC,Current,1,0,VBL10158,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211957,,6286 Eagles Drive
VAD10191,,,,,Nine on the Park (8),,6284,,Eagles,Drive,0,,0,Vancouver,Municipality,V6T 0A3,BC,Current,1,0,VBL10158,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211957,,6284 Eagles Drive
VAD10073,,,,,Tapestry North,,3338,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6S 0A6,BC,Current,1,1,VBL10137,NeighbourhoodBldg,FrontDoor,Building,VBL10137,0,,1,CanadaPost,,134,Wesbrook Place,,,,PLAN,20200417211957,,3338 Wesbrook Mall
VAD10068,,,,,The Bristol,,5735,,Hampton,Place,0,,0,Vancouver,Municipality,V6T 2G8,BC,Current,1,1,VBL10286,NeighbourhoodBldg,FrontDoor,Building,VBL10286,0,,1,CanadaPost,,133,Hampton Place,,,,PLAN,20200417211957,,5735 Hampton Place
VAD10257,,,,,Fairview Crescent Residence (Unit 7),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2766,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211957,VAD11162,2766 Fairview Crescent
VAD11094,,,,,UBC Aquatic Centre,,6080,,Student Union,Boulevard,0,,0,Vancouver,Municipality,V6T 1Z1,BC,Current,1,1,VBL10071,CampusBuilding,FrontDoor,Building,VBL10071,0,,1,,,0,Academic,,,,PLAN,20200417211957,,6080 Student Union Boulevard
VAD10715,,,,,Child Care Services - Tillicum/Canada Goose,,5660,,Osoyoos,Crescent,0,,0,Vancouver,Municipality,V6T 2E6,BC,Current,1,1,VBL10142,CampusBuilding,FrontDoor,Building,VBL10142,0,,1,,,0,Academic,,,,PLAN,20200417211957,,5660 Osoyoos Crescent
VAD10309,,,,,Fairview Crescent Residence (Unit 12),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2753,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211957,VAD11161,2753 Fairview Crescent
VAD10381,,,,,Coast West - Apartment,,6093,,Iona,Drive,0,,0,Vancouver,Municipality,V6T 0B2,BC,Current,1,1,VBL10297,NeighbourhoodBldg,FrontDoor,Building,VBL10297,0,,1,CanadaPost,,29,Chancellor Place,,,,PLAN,20200417211959,,6093 Iona Drive
VAD10310,,,,,Fairview Crescent Residence (Unit 12),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2745,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211958,VAD11161,2745 Fairview Crescent
VAD10311,,,,,Fairview Crescent Residence (Unit 12),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2743,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211958,VAD11161,2743 Fairview Crescent
VAD10312,,,,,Fairview Crescent Residence (Unit 12),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2747,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211958,VAD11161,2747 Fairview Crescent
VAD10313,,,,,Fairview Crescent Residence (Unit 12),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2749,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211958,VAD11161,2749 Fairview Crescent
VAD10314,,,,,Fairview Crescent Residence (Unit 12),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2751,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211958,VAD11161,2751 Fairview Crescent
VAD10319,,,,,Fairview Crescent Residence (Unit 13),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2735,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211958,VAD11161,2735 Fairview Crescent
VAD10315,,,,,Fairview Crescent Residence (Unit 12),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2755,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211958,VAD11161,2755 Fairview Crescent
VAD10686,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 1 -- Acadia Park & Fairview Crescent Residence,2603,,Pearkes,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10259,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211958,VAD11160,2603 Pearkes Lane
VAD10111,,,,,Life Sciences Centre,,2350,,Health Sciences,Mall,0,,0,Vancouver,Municipality,V6T 1Z3,BC,Current,1,1,VBL10111,CampusBuilding,FrontDoor,Building,VBL10111,0,,1,,1,0,Academic,,,,PLAN,20200417211959,,2350 Health Sciences Mall
VAD10362,,,,,Pathways - West,,5777,,Birney,Avenue,0,,0,Vancouver,Municipality,V6S 0A4,BC,Current,1,1,VBL10240,NeighbourhoodBldg,FrontDoor,Building,VBL10240,0,,1,CanadaPost,,65,Wesbrook Place,,,,PLAN,20200417211959,,5777 Birney Avenue
VAD10898,,,,,Coast - Townhouse (2),Coast - East,6086,,Chancellor,Mews,0,,0,Vancouver,Municipality,V6T 2J5,BC,Current,1,0,VBL10277,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,PLAN,20200417212000,VAD10726,6086 Chancellor Mews
VAD10606,,,,,Granite Terrace - Save-on-Foods,Granite Terrace,5945,,Berton,Avenue,0,,0,Vancouver,Municipality,V6S 0B3,BC,Current,1,0,VBL10164,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,,0,Wesbrook Place,,,,PLAN,20200417211959,VAD10225,5945 Berton Avenue
VAD10899,,,,,Coast - Townhouse (3),Coast - East,6080,,Chancellor,Mews,0,,0,Vancouver,Municipality,V6T 2J5,BC,Current,1,0,VBL10277,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,PLAN,20200417211959,VAD10726,6080 Chancellor Mews
VAD10902,,,,,Corus - Townhouse (1),Corus,5977,,Walter Gage,Road,0,,0,Vancouver,Municipality,V6T 0A9,BC,Current,1,0,VBL10303,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,0,1,Chancellor Place,,,,PLAN,20200417211959,VAD10062,5977 Walter Gage Road
VAD10688,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 1 -- Acadia Park & Fairview Crescent Residence,5607,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C8,BC,Current,1,0,VBL10259,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211959,VAD11160,5607 Montgomery Place
VAD10740,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 2 -- Acadia Park & Fairview Crescent Residence,2619,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211959,VAD11159,2619 Melfa Lane
VAD10894,,,,,Coast - Duplex (4B),Coast - East,6068,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 1E7,BC,Current,1,0,VBL10399,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,PLAN,20200417211959,VAD10726,6068 Chancellor Boulevard
VAD10895,,,,,Coast - Duplex (5A),Coast - East,6050,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 1E7,BC,Current,1,0,VBL10399,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,PLAN,20200417212000,VAD10726,6050 Chancellor Boulevard
VAD10896,,,,,Coast - Duplex (5B),Coast - East,6060,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 1E7,BC,Current,1,0,VBL10399,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,PLAN,20200417212000,VAD10726,6060 Chancellor Boulevard
VAD10897,,,,,Coast - Townhouse (1),Coast - East,6090,,Chancellor,Mews,0,,0,Vancouver,Municipality,V6T 2J5,BC,Current,1,0,VBL10277,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,PLAN,20200417212000,VAD10726,6090 Chancellor Mews
VAD10907,,,,,Corus - Townhouse (11),Corus,5997,,Walter Gage,Road,0,,0,Vancouver,Municipality,V6T 0A9,BC,Current,1,0,VBL10303,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,0,1,Chancellor Place,,,,PLAN,20200417212000,VAD10062,5997 Walter Gage Road
VAD10914,,,,,Corus - Townhouse (2),Corus,5979,,Walter Gage,Road,0,,0,Vancouver,Municipality,V6T 0A9,BC,Current,1,0,VBL10303,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,0,1,Chancellor Place,,,,PLAN,20200417212000,VAD10062,5979 Walter Gage Road
VAD10915,,,,,Corus - Townhouse (3),Corus,5981,,Walter Gage,Road,0,,0,Vancouver,Municipality,V6T 0A9,BC,Current,1,0,VBL10303,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,0,1,Chancellor Place,,,,PLAN,20200417212000,VAD10062,5981 Walter Gage Road
